Titulo   Contexto   Fecha   Categoria   Contenido
Ministro Eyzaguirre se reunió con la Confepa   En la cita, los apoderados le entregaron un petitorio al titular de Educación.   29.08.2014   educacion   En la cita, los apoderados le entregaron un petitorio al titular de Educación.  El ministro Nicolás Eyzaguirre se reunió nuevamente con uno de los grupos que más reparos ha expresado contra la reforma educacional: la Confederación de Padres y Apoderados de colegios particulares subvencionados (Confepa). En el encuentro, los integrantes le entregaron al titular del Mineduc un petitorio que espera que el Ejecutivo tenga en cuenta, al momento de ingresar las indicaciones al proyecto que pone fin al lucro, el copago y la selección. Luego de la reunión, la presidenta de la Confepa, Erika Muñoz, manifestó que el proyecto actual “no garantiza” el no cierre de colegios, y otros puntos que siguen inquietando al sector, como la subvención. “Estamos esperando las indicaciones que se van a hacer”, agregó.
Fernando Atria: “El mercado es el criterio de distribución de la educación en Chile”   Según la encuesta CEP, un 62% estima que el Estado debe financiar todos los establecimientos educacionales.   28.08.2014   educacion   Según la encuesta CEP, un 62% estima que el Estado debe financiar todos los establecimientos educacionales. En entrevista con CNN Chile, el experto en educación y abogado Fernando Atria manifestó que es “evidente que el mercado es el criterio de distribución de la educación en Chile” y que la lógica es que “cada uno recibe lo que puede pagar”.  Respecto al proyecto del Gobierno en este tema, destacó que “identifica correctamente por dónde hay que empezar a eliminar la lógica de mercado en la educación”. Junto con esto aseguró que las tres reglas: fin al copago, la selección y el lucro, son una “manera correcta” de combatir las desigualdades en la educación. “La educación debe tender a la integración, conocer al otro, vivir y educarse con el otro”, agregó. Además, durante la entrevista Atria se refirió a la educación particular pagada, las movilizaciones de alumnos de liceos emblemáticos, y la polémica tras el ránking de notas, entre otros temas. “Nuestra preocupación debería ser la calidad para todos, no una calidad que se distribuye conforme a la lógica del mercado”, expresó.
Roelf Meyer: “Habiendo inequidad, es muy difícil alcanzar una paz duradera”   El ex ministro de Nelson Mandela se refirió a la desigualdad social y los próximos desafíos para Sudáfrica.   27.08.2014   educacion   El ex ministro de Nelson Mandela se refirió a la desigualdad social y los próximos desafíos para Sudáfrica. En entrevista con CNN Chile, el ex ministro de los presidentes Frederick de Klerk y Nelson Mandela, Roelf Meyer, abordó su participación en el gabinete de ambos gobiernos y el rol que tuvo en las negociaciones de paz en Sudáfrica.  Respecto a la experiencia tras las negociaciones que llevaron al fin del Apartheid, destacó que fueron muy “afortunados” de haber superado el paradigma sobre “una minoría que gobernó a una mayoría”. Junto a esto, manifestó que el acuerdo ayudó a superar los problemas de segregación política en el país.  “A través del liderazgo de Mandela y Klerk, pudimos llegar a un acuerdo de paz en Sudáfrica”, agregó. En relación a los desafíos actuales, destacó “la disparidad económica y social” y recordó los momentos de transición tras la primera elección democrática en Sudáfrica, y la llegada de un presidente negro al país. “Nelson Mandela nos guió desde una sociedad dividida, hacia una sociedad inclusiva”, expresó. Durante la entrevista también se refirió a la desigualdad social, y aseguró que mientras siga existiendo “inequidad, es muy difícil alcanzar una paz duradera”. Además, hizo alusión a la importancia de la educación, calificándola como “la base para alcanzar la igualdad”. Para más detalles sobre la entrevista, revisa el video adjunto.
Emiliano Soto sobre copago: “Provoca discriminación, segregación, y afecta la calidad de la educación”   Entidades Evangélicas participan en mesa de trabajo con Mineduc para abordar medidas de la reforma educacional.   26.08.2014   educacion   Entidades Evangélicas participan en mesa de trabajo con Mineduc para abordar medidas de la reforma educacional. En entrevista con CNN Chile, el presidente de la Mesa Ampliada de las Entidades Evangélicas, Emiliano Soto, analizó los proyectos de la Reforma Educacional y manifestó que la representación que tienen como Iglesia es alrededor del 5% , del total de los subvencionados. Respecto a los proceso de selección, aseguró que no hacen “ninguna discriminación” religiosa, integrando a los alumnos a la comunidad evangélica. Pese a esto, destacó que ante el ingreso de estudiantes sí se realizan pruebas “mínimas”. Al hablar del lucro, recalcó que desde el punto de vista de la reforma “nos parece bastante acertada”, entregando también un respaldo al planteamiento sobre el copago. “Entendemos que el copago provoca una discriminación, segregación, y afecta hasta la calidad de la educación”, expresó Soto.  Además durante la entrevista se refirió a los pilares que conforman la reforma educacional del Gobierno, y cómo el gobierno ha dado a conocer estos cambios en el sistema. “Nos parece que igualmente apunta a la calidad, sin ser los puntos precisos”, afirmó.
Continúa la polémica por ránking de notas   Representantes del Instituto Nacional se reunieron con el vicepresidente del Cruch.   25.08.2014   educacion   Representantes del Instituto Nacional se reunieron con el vicepresidente del Cruch. Las autoridades del Instituto Nacional anunciaron que estudiarán subir las notas de sus alumnos, luego de no llegar a un acuerdo con el Consejo de Rectores de Chile (Cruch) en la modificación del ránking de notas. Una medida en respuesta al cambio de establecimiento de casi 70 estudiantes con el fin de mejorar su ponderación. Tras el encuentro, el presidente del Centro de Alumnos del Instituto Nacional, Xavier Opazo, manifestó estar “totalmente desilusionado” tras no ver una opción de salida para el establecimiento y “ninguna posibilidad de cambio”. En tanto, el vicepresidente del Cruch, Juan Manuel Zolezzi, aseguró que el sistema no es “ni discriminatorio, ni arbitrario”. Para más detalles, revisa el video adjunto.
Allamand afirmó que existe “una clara discriminación” a estudiantes técnico-profesionales   El senador de Renovación Nacional, criticó percepción y apoyo gubernamental en establecimientos educacionales.   25.08.2014   educacion   El senador de Renovación Nacional, criticó percepción y apoyo gubernamental en estos establecimientos educacionales.  En el seminario sobre educación técnica orquestado por la Universidad Central, el senador de RN, Andrés Allamand, criticó el manejo institucional y gubernamental para dichos establecimientos, cuyos estudiantes son, a su parecer, objetos de discriminación estatal, âel Estado apoya 5 veces más a un estudiante de una universidad estatal, que a uno en las mismas condiciones socio-económicas, que estudie en un centro de formación técnica o CFTâ, declaró. A su vez, el senador hizo hincapié en la importancia que tienen dichos profesionales en el país pues âincorpora a estudiantes en situación vulnerable, de los cuales muchos estudian y trabajan, por lo que dicha educación debe estar en el lugar que correspondeâ comentó, además Allamand destacó la importancia de dichos foros y agradeció la labor que ha llevado acabo la Universidad Central para dichas instancias. En el seminario también estuvo presente el rector de dicha casa de estudios, Rafael Rosell Aiquel, quien remarcó la importancia de estos espacios participativos, como también lo que pasa en éstos sea oído tanto por legisladores; como por quienes están proponiendo los cambios en materia educacional.
Ministro Eyzaguirre realizó una “radiografía” del sistema educacional actual   El titular de la cartera manifestó que mejorar los problemas en Educación puede tardar una década.   20.08.2014   educacion   El titular de la cartera manifestó que mejorar los problemas en Educación puede tardar una década. El proyecto de desmunicipalización aún no se presenta, pero ya genera división. Esa es al menos la impresión que quedó tras un seminario sobre la reforma educacional realizado en Maipú, donde el ministro Nicolás Eyzaguirre defendió las iniciativas del gobierno, incluida la que busca cambiar la organización de la educación pública. En la cita, el titular del Mineduc hizo una cruda radiografía del actual sistema y aseguró que “tenemos una sociedad que no prueba el esfuerzo, porque no tiene reglas del juego que sean apropiadas”. Mientras, el senador Andrés Allamand manifestó que existe un “cambio de enfoque valioso” por parte del secretario de Estado, lo que espera se pueda expresar en la discusión legislativa del proyecto educacional.
Mario Venegas: “Algunos sectores de la derecha han entendido que Chile cambió”   El Presidente de la Comisión de Educación, Mario Venegas, dio sus razones sobre porqué la Reforma Educacional no avanza.   20.08.2014   educacion   El Presidente de la Comisión de Educación, Mario Venegas, dio sus razones sobre porqué la Reforma Educacional no avanza.  Hasta el 2 de septiembre los parlamentarios podrán presentar indicaciones al proyecto que pone fin al lucro, al copago y regula la admisión de los estudiantes a los establecimientos. Para ahondar sobre este tema, en CNN Chile conversamos con el Presidente de la Comisión de Educación, Mario Venegas, quien dijo que está contento porque es un objetivo de este Gobierno en la Reforma Educacional. “Alcanzar este acuerdo y tener la generosidad para deponer los intereses particulares y que todos depongamos nuestras banderas ideológicas es un sueño, yo sueño con eso y tengo la mejor voluntad de hacerlo”, dijo el entrevistado. Asimismo, Venegas destacó que hay ciertos sectores de la derecha que se han abierto a votar a favor de proyectos como éstos, porque a su juicio; han entendido que Chile cambió, mientras que otros aún se quedan pegados a un esquema y los ejes de sus partidos.
Gobierno calificó como un “verdadero chiste repetido” eventual interpelación a ministro Eyzaguirre   "Desde La Moneda, aseveraron que seguirán adelante en el objetivo de ""resolver los problemas de la educación chilena""."   19.08.2014   educacion   Desde La Moneda, aseveraron que seguirán adelante en el objetivo de “resolver los problemas de la educación chilena”. La bancada de la Unión Demócrata Independiente discutió este martes los argumentos para interpelar al ministro de Educación, Nicolás Eyzaguirre. Además, en el gremialismo conversaron respecto a la fecha en que llevarán adelante la iniciativa, en un escenario en el que los partidos de la Alianza acordaron fijar sucesivas interpelaciones a las autoridades de Gobierno. Aunque en RN aseguran que respetarán el acuerdo, el diputado Nicolás Monckeberg afirmó que “no es el mejor momento” para la medida. El ministro vocero Ãlvaro Elizalde calificó esa eventual acción como un recurso mal utilizado por parte de la oposición. También remarcó que el gobierno “no se distraerá” en su objetivo de “resolver los problemas de la educación chilena” “Una eventual interpelación al ministro Eyzaguirre es un verdadero chiste repetido. Lo que está haciendo la oposición es cumplir con el itinerario, con el cronograma acordado hace bastante tiempo de interpelaciones, en donde se llegaron a cuotear cuál va a ser el orden de estas interpelaciones”, remarcó Elizalde.
Lily Pérez explicó las propuestas entregadas por Amplitud sobre reforma educacional   El documento presenta cambios al proyecto de fin a la selección, copago y al lucro.   18.08.2014   educacion   El documento presenta cambios al proyecto de fin a la selección, copago y al lucro. En entrevista con CNN Chile, la senadora Independiente, integrante de Amplitud, Lily Pérez, abordó las propuestas entregadas al Gobierno en materia educacional y recalcó que los beneficios de esta reforma se verán a 20 años. “Consideramos que lo correcto es votar a favor la idea de legislar”, expresó. Respecto al proyecto del Gobierno, destacó que como está planteado “no es una buena reforma porque genera muchas dudas, preocupación e incertidumbre en padres y alumnos”. Al hablar de las indicaciones entregadas, manifestó que los puntos fundamentales son la calidad, los contenidos de la educación y el rol de los profesores. Sin embargo, al referirse a los tres pilares que componen la reforma, aseguró que “el fin de la selección es el enunciado donde tenemos un acuerdo con el Gobierno”. En torno al lucro, afirmó que no se puede meter en “un mismo saco” a quienes son emprendedores de la educación, con aquellos que han convertido la educación en un gran negocio.  Además, durante la entrevista también se refirió a la reforma al binominal y el encuentro de esta mañana con la Presidenta Michelle Bachelet, entre otros temas. “Nosotros no nos sentimos, somos parte de la Alianza”, puntualizó.
Patricia Matte sobre educación: “No me molesta que se permita el lucro si los resultados son buenos”   El ministro Eyzaguirre descartó un posible protocolo de acuerdo con la Alianza, previo a la votación del proyecto en la Cámara de Diputados.   18.08.2014   educacion   El ministro Nicolás Eyzaguirre descartó un posible protocolo de acuerdo con la Alianza, previo a la votación del proyecto en la comisión de Educación de la Cámara de Diputados. En entrevista con CNN Chile, la presidenta de la Sociedad de Instrucción Primaria, Patricia Matte, profundizó en los alcances de la reforma educacional y aseguró que el sistema educacional “debiera ser mucho mejor para el nivel de desarrollo de nuestro país”. “En términos de calidad falta mucho”, agregó. Al hablar sobre el lucro en educación, manifestó que “no me molesta que se permita el lucro si los resultados son buenos, así sea con los dineros del Estado”, enfatizando en que debe existir transparencia e información para los apoderados sobre este tema.  Además, durante la entrevista se refirió a un posible acuerdo tras la reforma educacional que pretende impulsar el Gobierno. “Yo he sido y sigo siendo partidaria de los acuerdos”, puntualizó.  “El acuerdo tiene que ser construido con los elementos esenciales. Hoy estamos discutiendo lo anexo, no lo esencial”, añadió.
Sergio Bitar sobre reforma educacional: “La comunicación con la gente es importante”   "El ex encargado del Mineduc aseguró que los cambios más importantes son el ""término del lucro y la desmunicipalización""."   17.08.2014   educacion   El ex encargado del Mineduc aseguró que los cambios más importantes son el “término del lucro y la desmunicipalización”. Tras los resultados de la encuesta CEP y el 50% de aprobación del gobierno de Michelle Bachelet, se dieron a conocer, además, distintos nombres que podrían consolidarse como posibles candidatos presidenciables. En entrevista con CNN Chile, el ex ministro de Educación, Sergio Bitar, profundizó en la reforma educacional del Ejecutivo y las dificultades para lograr un apoyo al cambio del sistema. “Es un cambio educacional indispensable para el futuro, es la dirección correcta”, expresó. Respecto a los ajustes en el término del lucro, destacó que la orientación es “adecuada”, pero enfatizó en que el tiempo es mucho mayor, por lo que se deberá “negociar en el Parlamento”. “La secuencia es importante y la comunicación con la gente”, recalcó. Además, durante la entrevista se refirió al rol de la oposición, la figura y críticas al ministro Nicolás Eyzaguirre, el fin al copago, y la calidad en la educación, entre otros temas. “A mi juicio los cambios importantes son el término del lucro y la desmunicipalización”, puntualizó.
Juan Cristóbal Portales: “Las personas no tienen claro hacia dónde va la reforma educacional”   52% apoya el copago, un 54% la selección y un 49% respalda el lucro.   15.08.2014   educacion   52% apoya el copago, un 54% la selección y un 49% respalda el lucro. En entrevista con CNN Chile, el analista político de la Universidad Mayor, Juan Cristóbal Portales, profundizó en los resultados de la encuesta y realizó una comparación con otros estudios como la Adimark. “La Presidenta sigue manteniendo un porcentaje de adhesión importante, pero hay una baja considerable en el porcentaje de aprobación que está relacionado a la falta de liderazgo y capacidad para generar consenso”, expresó. Respecto a los temas fundamentales para la ciudadanía, destacó la importancia que existe sobre la salud pública y el sistema existente hoy en Chile. Además, aseguró que siempre los principales temas han sido “salud, educación y delincuencia”, puntos que se van alternando de acuerdo a fenómenos que se van produciendo. “Ha afectado en el tema de la educación el enredo que se ha producido a nivel discursivo y contenidos. Las personas todavía no tienen muy claro hacia dónde va la reforma”, puntualizó.
Patricio Navia sobre preguntas de encuesta CEP: “Parecen condicionadas a favorecer su postura”   52% apoya el copago, un 54% la selección y un 49% respalda el lucro en la educación.   14.08.2014   educacion   52% apoya el copago, un 54% la selección y un 49% respalda el lucro en la educación. En entrevista con CNN Chile, el cientista político, Patricio Navia, profundizó en los resultados de la Encuesta CEP y aseguró estar preocupado por la pregunta relacionada al copago y calidad en educación. “Tal vez sería interesante saber si la gente cree que con el copago se mejora la calidad de la educación, y no suponer que sí ocurre”, expresó. Respecto a las preguntas, destacó que éstas se pueden manipular al redactarlas, y que en este caso, el CEP cometió un error al “tomar partido tan directamente en el debate sobre la educación” y luego hacer una encuesta sobre el tema, que además tiene preguntas que “parecen condicionadas para favorecer su postura”.
Mesa Social por la Educación solicitó recorrido para marcha del próximo 21 de agosto   """Estamos muy lejos de hacer una demanda corporativa, de basarnos en demandas gremiales"   14.08.2014   educacion   “Estamos muy lejos de hacer una demanda corporativa, de basarnos en demandas gremiales”, afirmó Naschla Aburman. De cara a la marcha por la educación convocada para el próximo 21 de agosto, la Mesa Social por la Educación concurrió a la Intendencia Metropolitana para presentar una solicitud de recorrido. Su objetivo es así lograr la luz verde para completar un trayecto desde Plaza Italia hasta Los Héroes, a partir de las 10.30 del próximo jueves. Desde la mesa compuesta por la Confech, Aces, Cones, Corpade y el Consejo Nacional de Trabajadores de la Educación, destacaron que el futuro del país se comienza a construir desde la educación. “Estamos muy lejos de hacer una demanda corporativa, de basarnos en demandas gremiales, porque sabemos que lo que está en juego es mucho más grande, es el futuro del país”, remarcó Naschla Aburman, presidenta de la Feuc. “Entendemos la responsabilidad que tiene el movimiento social al momento de incidir, de proponer y de empujar que la reforma no baje de este piso mínimo y, lejos de aquello, avance a ser una reforma mucho más estructural”, remarcó Ricardo Paredes, vocero de la Cones.
Gratuidad educacional según los rectores de universidades estatales   Instituciones gratuitas deberán tener al menos un 20% de alumnos de los dos primeros quintiles.   09.08.2014   educacion   Instituciones gratuitas deberán tener al menos un 20% de alumnos de los dos primeros quintiles. El ministro Nicolás Eyzaguirre, reafirmó que la gratuidad en la educación superior será para instituciones acreditadas, con inclusión y que se ajusten al arancel estatal. Requisitos que son apoyados por los rectores de las universidades del Estado, que apuntan a que el nuevo sistema no puede ser una réplica del actual modelo. Por ahora los plazos tienen como objetivo llegar al 70% de cobertura al cierre del gobierno de Michelle Bachelet, para alcanzar la gratuidad universal en 6 años. El plan, y según adelantó la misma Presidenta, comenzaría en 2016.
Profesores de Universidad Arcis paralizaron nuevamente sus actividades de forma indefinida   Alumnos de la institución ya presentaron un recurso de protección por la crisis del plantel educativo.   07.08.2014   educacion   Alumnos de la institución ya presentaron un recurso de protección por la crisis del plantel educativo. Por segunda vez en el año, profesores de la Universidad Arcis paralizaron sus actividades de forma indefinida. Al menos 150 trabajadores sindicalizados se habrían sumado al paro, argumentando el no pago de sus salarios. También critican el manejo de la institución sobre los problemas económicos que enfrenta. En tanto la universidad admitió, mediante un comunicado, la inestabilidad de su situación financiera y sus esfuerzos para obtener un préstamo de la banca. Además la rectora de la universidad aseguró en entrevista con CNN Chile que el fondo de la crisis son los “problemas de flujo”.
Superintendente de Educación profundizó en los requisitos que no pueden solicitar los colegios   La autoridad remarcó que se puede exigir a los colegios que cumplan con la normativa y también se puede hacer una denuncia para corregir las prácticas   06.08.2014   educacion   La autoridad remarcó que se puede exigir a los colegios que cumplan con la normativa y también se puede hacer una denuncia para corregir estas prácticas. En entrevista con CNN Chile, el superintendente de Educación, Alexis Ramírez, se refirió a los requisitos fuera de la ley que hacen colegios que reciben aportes del Estado, a los estudiantes que quieren ingresar a estos establecimientos. El superintendente explicó que los colegios pueden solicitar información como certificados de nacimiento o los antecedentes de que el alumno fue promovido de un curso a otro, pero no puede solicitar información académica que pueda predecir el rendimiento futuro – como una prueba de selección – o establecer los antecedentes del rendimiento anterior del niño. Asimismo, expresó que también ocurre que los colegios piden certificados de cotización, fotos familiares, exámenes médicos o  recibos de liquidaciones de sueldo. “Lo que buscamos hoy día prevenir a partir de la acción de la Superintendencia y de la aplicación de la ley, que no se pueda indagar respecto a los antecedentes socioeconómicos de un niño”. También explicó que es importante que los procesos sean transparentes, sin costos excesivos para acceder. “En nuestro sistema escolar hay prácticas que insisten en solicitar estos antecedentes”, remarcó. También el Superintendente explicó que buscan que los establecimientos corrijan la práctica, pero si se repite la acción, existen multas significativas que pueden alcanzar a los 20 millones de pesos.
Andrés Allamand aseguró que son necesarias dos reformas tributarias para “las promesas en educación”   "El parlamentario explicó que las cifras ""no cuadran"" en el proyecto que pretende implementar el Gobierno."   05.08.2014   educacion   El parlamentario explicó que las cifras “no cuadran” en el proyecto que pretende implementar el Gobierno. En entrevista con CNN Chile, el senador de RN, Andrés Allamand, se refirió a la postura del Gobierno ante las indicaciones del protocolo. “Creo que fue importante la evidente desaceleración de la economía, el clima de desconfianza y el proceso de discusión en el Senado”, expresó. Respecto al acuerdo logrado con el Gobierno, destacó que fue bueno y que se logró ya que el “Gobierno se dio cuenta que las reforma tenía problemas serios de diseño”, enfatizando en que existía una alternativa “mejor para los objetivos que el Gobierno tenía, logrando un acuerdo muy equilibrado”.  En relación a este tema, aseguró que las indicaciones se “van a cerrar forados de elusión y evasión de impuestos que existían”, sin embargo, seguirá afectando a la clase media en menor cantidad de lo que proyectaba la reforma original. “Pasamos a ser de un país con impuestos equilibrados, a un país con impuestos muy altos”, subrayó. Al hablar de la reforma educacional del Gobierno, manifestó que “las cifras no cuadran” en el proyecto, por lo que según Allamand, tendrán que “clarificar el ofertón que es imposible de satisfacer”.  “Estamos necesitando dos reformas tributarias para las promesas en educación”,  añadió.
Presidenta Bachelet firmó proyecto de ley que deroga el DFL 2   El decreto prohibía la participación con derecho a voto de alumnos en gobiernos de instituciones de educación superior .   31.07.2014   educacion   El decreto prohibía la participación con derecho a voto de alumnos en gobiernos de instituciones de educación superior . La Presidenta Michelle Bachelet junto al ministro de Educación, Nicolás Eyzaguirre, firmó el proyecto de ley que deroga la prohibición de participación con derecho a voto de alumnos y funcionarios administrativos en el gobierno de las instituciones de educación superior, que es conocido como DFL2. La mandataria afirmó que esta iniciativa consiste en un “acto de justicia” y la ratificación de procesos “más abiertos y democráticos en el debate”, junto con la participación de los estudiantes superiores en sus instituciones. La derogación del DFL2 fue una de las peticiones que hizo la Confech al ministerio de Educación en la mesa de diálogo, poniendo el énfasis en la participación ciudadana desde las instituciones de educación.  En tanto, la presidenta de la FEUC, Naschla Aburman, aseguró que se mantendrán “cautos, atentos y vigilantes” a los próximos pasos que tendrá el proyecto en el Congreso.
Las distintas posturas de Eyzaguirre frente al fin del copago   Diversas reacciones han causado las últimas declaraciones del titular del Mineduc sobre el término del copago en establecimientos.   30.07.2014   educacion   Diversas reacciones han causado las últimas declaraciones del titular del Mineduc sobre el término del copago en establecimientos. En entrevista con CNN Chile, el pasado 19 de mayo, el ministro de Educación respondió sobre le fin del copago en la educación y cómo se llevaría a cabo este proceso tras la reforma educacional que impulsa el Gobierno de Michelle Bachelet. En la oportunidad, Eyzaguirre aseguró que los colegios con copago más alto “irán disminuyendo gradualmente el copago, conforme avanza la subvención general (..). Al cabo del año diez ya termina completamente”. “No sabemos lo que va a pasar en los próximos 10 años en materia de subvención general, pero no es descartable que al cabo de los 10 años todavía el copago no esté en cero “, añadió el secretario de Estado. Dichos que cambian respecto a las últimas declaraciones entregadas el pasado martes en la exposición de Icare, y que posteriormente fueron explicadas por la subsecretaria de Educación, Valentina Quiroga.
Las reacciones tras dichos del ministro Eyzaguirre sobre el copago   En su exposición realizada en Icare, manifestó que no existiría una fecha definida para terminar con el fin al copago.   30.07.2014   educacion   En su exposición realizada en Icare, manifestó que no existiría una fecha definida para terminar con el fin al copago. Una vez más el gobierno tuvo que salir a aclarar un anuncio en materia educacional. El martes, el ministro Nicolás Eyzaguirre insinuó que el plazo para el fin del copago podría quedar indefinido, un tema que fue rectificado hoy por la subsecretaria del Mineduc. “Se han planteado distintos plazos, eso es parte de las conversaciones, pero esto no va a ser indefinido”, expresó Valentina Quiroga. Si bien aún no está clara la fecha, el límite sería “acotado”, y éste dependería de “la cantidad de aumentos anuales que tengamos de recursos”, añadió la subsecretaria. En tanto, el Presidente del Colegio de Profesores, Jaime Gajardo, aseguró que la importancia es avanzar a la gratuidad y tener “en un futuro un sistema gratuito”, enfatizando en que se debe enfocar la discusión en los temas de fondo.
Monseñor Héctor Vargas sobre lucro en educación: “Se debe regular para que sea legítimo y ético”   Desde la Iglesia Católica, el cardenal Ezzati defendido también la libertad de gestión, en caso de poner fin al copago.   29.07.2014   educacion   Desde la Iglesia Católica, el cardenal Ezzati defendido también la libertad de gestión, en caso de poner fin al copago. En entrevista con CNN Chile, el presidente del Ãrea de Educación de la Conferencia Episcopal de Chile, Monseñor Héctor Vargas,ahondó respecto a la Iglesia, su opinión y desafíos en materia educacional. “Lo mejor de la reforma es querer hacer un cambio grande y profundo en el sistema chileno”, expresó.  El proyecto del gobierno tiene tres pilares fundamentales, que han sido criticados por distintos sectores políticos y sociales respecto a cómo se han presentado. Además de solicitar mayor información sobre al modelo educativo y los puntos que conforman la reforma para conocer el “modelo global” de ésta.  En torno al lucro, Vargas destacó que se debe regular para que sea “legítimo y ético”, a diferencia de lo que existe hoy en un porcentaje de sostenedores. “Si con platas públicas se hace un tremendo negociado, eso no es aceptable”, aseguró. Además, durante la entrevista se refirió al sistema de becas para estudiantes, la selección por parte de los colegios, y la inclusión de alumnos con capacidades diferentes, entre otros temas.
José Antonio Kast sobre reforma educacional: “Es un proyecto con mucha improvisación”   Desde el gremialismo enfatizaron en que el desorden que tiene el Gobierno, no puede ser a costa de los apoderados y alumnos.   29.07.2014   educacion   Desde el gremialismo enfatizaron en que el desorden que tiene el Gobierno, no puede ser a costa de los apoderados y alumnos. En entrevista con CNN Chile, el integrante de la Comisión de Educación y diputado, José Antonio Kast, profundizó en el proyecto educacional impulsado por el Gobierno y manifestó que es “un proyecto de educación con mucha improvisación”. Respecto al lucro, aseguró que es un tema “discutible” y que hoy existen muchos mitos y desconocimiento en torno a este tema, al igual que la selección de alumnos en establecimientos. “El 93% de los apoderados dicen que han matriculado a sus hijos en los colegios que ellos buscaban”, expresó el parlamentario.   Cabe destacar que la UDI pidió abrir el debate educacional desde “cero”, pese al respaldo entregado desde La Moneda al ministro de Educación, Nicolás Eyzaguirre.  Para más detalles sobre la entrevista, revisa el video adjunto.
Evelyn Matthei aseguró que Eyzaguirre está “preso de promesas irresponsables y mal pensadas”   La ex ministra destacó que a reforma educacional costará millones de pesos con cero resultado.   29.07.2014   educacion   La ex ministra destacó que a reforma educacional costará millones de pesos con cero resultado. La ex candidata presidencial Evelyn Matthei, volvió a criticar la reforma educacional, pero esta vez, sus dardos apuntaron al motor de la iniciativa, el ministro de Educación Nicolás Eyzaguirre. En sus dichos, aseguró que el proyecto condenará a los niños con talento e incluso le recomendó al titular del Mineduc dejar su cargo. Por otro lado, desde la directiva de la UDI, encabezada por su presidente Ernesto Silva, también reiteraron sus criticas el actuar del Gobierno en materia educacional, solicitando comenzar un debate desde cero. En el gremialismo estimaron que es necesario que la Presidenta Bachelet “ordene la mesa” durante el Comité Político Ampliado que se realizó este martes en Cerro Castillo. “Es importante que el Gobierno ordene un debate que ha sido muy malo para los padres y alumnos”, expresó Silva. Además, al hablar de la desmunicipalización que pretende implementar el Ejecutivo, aseguraron que plantear este tema a priori es “un error”, ya que según De la Maza, “puede haber una pérdida de valor en la calidad de la educación en forma significativa”.  En tanto, el presidente del PS, Osvaldo Andrade, manifestó tras las declaraciones de Matthei que “no hay nada peor que ser esclavo de los intereses que uno defiende”.
Reforma educacional: Las repercusiones tras las críticas del cardenal Ezzati   El Gobierno y la Alianza reaccionaron al duro diagnóstico del arzobispo de Santiago.   27.07.2014   educacion   El Gobierno y la Alianza reaccionaron al duro diagnóstico del arzobispo de Santiago. La Iglesia Católica se sumó a las críticas que desde distintos sectores se han hecho a la reforma educacional. El cardenal Ricardo Ezzati, sostuvo que a la iniciativa le falta arquitectura, y que no se sabría qué cosa se quiere con la educación de los jóvenes. Desde la Alianza, respaldaron las palabras del arzobispo de Santiago. Mientras que desde el Ejecutivo, el vocero de Gobierno, Ãlvaro Elizalde, respondió a las críticas del cardenal, tras una jornada de diálogo con vecinos de Santiago.
Fernando Montes sobre el Cruch: “Es el modelo de una institución no democrática y discriminatoria”   El titular del Mineduc pidió no retrasar los proyectos de reforma educacional en el Congreso.   24.07.2014   educacion   El titular del Mineduc pidió no retrasar los proyectos de reforma educacional en el Congreso. En entrevista con CNN Chile, el sacerdote jesuita y rector de la Universidad Alberto Hurtado, Fernando Montes, abordó las diversas temáticas que se están discutiendo respecto a la educación en Chile. “Me parece increíble la diferencia que hay dentro de las universidades estatales” expresó. Respecto al rol público de las universidades estatales, destacó que muchas universidades del Cruch y fuera de éste cumplen su rol, pero subrayó que “el consejo de rectores es el modelo de una institución no democrática y discriminatoria”. Sobre la educación, aseguró que ésta es “por su esencia pública”, por lo mismo para Montes el “Estado tiene mucho que decir” al respecto con una visión en conjunto. Para más detalles sobre la entrevista, revisa el video adjunto.
Erika Muñoz explicó el objetivo tras la nueva campaña de la Confepa   La iniciativa asegura que la reforma educacional no garantiza calidad.   22.07.2014   educacion   La iniciativa asegura que la reforma educacional no garantiza calidad. Una nueva campaña contra la reforma educacional salió a la luz. Esta vez se tratan de gigantografías que apuntan a la calidad de la educación, la que según la Confederación de Padres y Apoderados de Colegios Particulares Subvencionados, no estaría garantizada en los proyectos del Gobierno. En entrevista con CNN Chile, la presidenta de Confepa, Erika Muñoz, profundizó en la reforma educacional y aseguró que es necesario un cambio en el sistema pero que “apunte realmente a mejorar la calidad, no a pasar a llevar los derechos”.  Respecto a la libertad de elección por parte de los padres, destacó que “el 45% de la clase vulnerable de este país, familias que tienen a sus hijos en colegios particulares – subvencionados, no pagan nada”. Además, durante la entrevista Muñoz se refirió a las exigencias del Mineduc sobre niños vulnerables, la inclusión de personas con capacidades distintas, la selección en establecimientos, y el debate del proyecto en la Comisión de la Cámara Baja, entre otros temas.
